Date	SST	U	AirT	Humidity	CC	Prec	SWR	inflow	thermD	MLD	W	Bloom
2003-08-29	17.4925	2.427375	12.379166666666668	82.70833333333333	0.6291666666666667	0.0	574.4	1.438	-13.0871	-13.19147847744265	5.459473480865135	1
2003-08-30	17.422333333333334	3.1326250000000004	12.101666666666668	87.45833333333333	0.8166666666666668	1.3	550.7	1.416	-13.4205	-13.14139427491757	35.29204471979749	1
2003-08-31	17.133166666666668	3.854416666666667	10.628333333333334	89.79166666666667	0.6875	5.5	382.0	1.434	-13.4155	-12.70983610539943	17.820986017420626	1
2003-09-01	16.918333333333333	3.939458333333333	9.63375	77.04166666666667	0.4708333333333334	0.0	598.9	1.459	-13.5184	-13.20665917521879	9.06809928801545	1
2003-09-02	16.612166666666667	2.7289166666666667	9.96	79.54166666666667	0.4375	0.2	549.1	1.446	-13.6486	-13.71636276444907	7.710020352387898	0
2003-09-03	16.435	2.701625	13.267083333333332	81.79166666666667	0.6958333333333333	0.0	582.2	1.404	-14.0288	-13.71931872351596	24.65619806816066	0
2003-09-04	16.414166666666667	3.2295	15.037916666666668	78.875	0.5208333333333334	0.0	589.0	1.3530000000000002	-14.0592	-13.70135547989748	22.151312391397763	0
2003-09-05	16.477	1.8943333333333328	15.121666666666668	83.54166666666667	0.1291666666666666	0.0	573.9	1.3	-14.0856	-11.84434244514417	11.830755378787796	0
2003-09-06	16.504666666666665	1.9162916666666667	15.930416666666666	77.75	0.125	0.0	585.0	1.251	-14.1005	-12.73110253995587	42.765147761443046	0
2003-09-07	16.694049835205078	3.120791666666667	15.165	84.29166666666667	0.175	0.0	597.3	1.201	-14.1317	-2.566069685034582	1.7410287309558798	0
2003-09-08	16.708666666666666	2.738083333333333	15.170416666666666	84.66666666666667	0.1625	0.0	603.8	1.154	-14.1691	-4.598435505965681	2.1570742103747778	0
2003-09-09	16.6495	2.122666666666667	15.235833333333334	84.1125	0.1291666666666666	0.0	628.9	1.128	-14.2025	-5.674023835780082	4.275841984917722	1
2003-09-10	16.36283333333333	3.2706250000000003	14.4425	83.58333333333333	0.5166666666666667	0.3	457.9	1.109	-14.2308	-5.20850533701005	5.946203313325416	1
2003-09-11	16.262833333333333	2.278875	13.150416666666668	88.79166666666667	1.0	1.9	198.2	1.1	-14.2568	-6.461820108736041	3.801945661490021	1
2003-09-12	16.3055	1.944625	13.835	87.625	0.7625000000000001	0.0	558.2	1.244	-14.2885	-7.246227060617382	9.338190280337225	1
2003-09-13	16.250333333333334	2.036458333333333	14.008333333333333	87.375	0.3333333333333333	0.0	565.3	1.382	-14.3134	-7.715639637987179	14.03105363756698	1
2003-09-14	16.67284393310547	5.533083333333334	15.28125	76.16666666666667	0.4291666666666667	0.0	544.5	1.414	-14.3333	-7.551591365622818	12.088417987320264	1
2003-09-15	16.520931243896484	7.419583333333333	16.91125	81.25	0.8624999999999999	0.0	178.0	1.383	-14.166	-12.85171284743478	2.61333757820806	1
2003-09-16	16.337404251098633	3.8378333333333337	15.139583333333334	76.70416666666667	0.6041666666666666	0.3	549.8	1.327	-15.4444	-15.59497057072574	2.1838839503698884	0
2003-09-17	16.348100662231445	2.4685833333333336	12.787916666666668	78.24583333333334	0.3083333333333333	0.0	562.3	1.26	-16.0121	-15.67529131026409	8.955519911374786	0
2003-09-18	16.345705032348633	6.836833333333334	17.206666666666667	70.25	0.9541666666666666	0.0	362.9	1.189	-16.0414	-15.53363830779544	26.535673712388697	0
2003-09-19	16.243850708007812	4.953166666666667	14.77625	84.5	1.0	10.699999999999998	181.1	1.116	-16.9316	-17.19684753222375	2.680056020996265	0
2003-09-20	16.2347412109375	3.847125	9.684583333333334	80.125	0.4375	0.0	554.1	1.043	-18.4832	-18.59499654448209	6.4801565509936285	0
2003-09-21	16.011125564575195	3.6395	13.785416666666668	89.125	0.95	0.0	267.5	0.973	-18.9946	-18.92632117737709	8.899410498182107	0
2003-09-22	15.815352439880373	5.590166666666666	15.383333333333333	81.375	0.6083333333333333	0.6999999999999998	468.7	0.907	-19.1945	-19.19197466788346	12.104367764368764	0
2003-09-23	15.773078918457031	8.6335	13.990416666666668	65.91666666666667	0.4291666666666667	0.4000000000000001	490.8	0.852	-20.0331	-20.16150316746868	2.5874393871814663	0
2003-09-24	15.631590843200684	5.078791666666667	8.60375	65.79166666666667	0.0625	0.0	534.4	0.8069999999999999	-20.75	-21.0	0.0565269707058327	0
2003-09-25	15.078548431396484	6.687083333333334	12.507916666666668	75.41666666666667	0.6708333333333334	0.0	354.8	0.767	-20.75	-21.0	0.020471055021733	0
2003-09-26	14.693717002868652	6.01475	13.892916666666666	75.58333333333333	0.7291666666666666	0.0	441.5	0.726	-20.75	-21.0	0.0036237163263037	0
2003-09-27	14.58821964263916	4.422208333333333	11.906666666666666	90.20833333333331	0.85	5.2	109.0	0.71	-20.75	-21.0	0.0008163376222466	0
2003-09-28	14.456050872802734	7.050333333333334	7.0425	94.875	1.0	3.7000000000000006	99.1	0.94	-20.75	-21.0	0.0089936518580022	0
2003-09-29	13.996432304382324	2.842791666666667	7.562083333333334	92.25	0.9416666666666668	0.2	375.3	1.148	-20.75	-21.0	0.0107724174634691	0
2003-09-30	13.639805793762209	2.387541666666667	7.160416666666666	86.83333333333333	0.6208333333333333	0.4000000000000001	472.2	1.308	-20.75	-21.0	0.0538001489418792	0
2003-10-01	13.47288417816162	3.353125	8.820833333333333	94.66666666666669	0.7208333333333333	5.7	213.8	1.456	-20.75	-21.0	0.1373279529670265	0
2003-10-02	13.267878532409668	2.2357083333333336	10.140416666666669	92.54166666666669	0.9875	0.0	274.9	1.5950000000000002	-20.75	-21.0	0.0305355341656427	0
2003-10-03	13.191082000732422	2.6875416666666667	10.06375	90.375	0.875	0.1	262.2	1.718	-20.75	-21.0	0.1636691915516148	0
2003-10-04	13.114788055419922	2.806125	10.792083333333332	94.0	0.9125	14.4	127.7	1.821	-20.75	-21.0	0.0288731025404876	0
2003-10-05	13.048758506774902	5.414375	9.613333333333332	86.5	0.3625	0.0	382.4	1.91	-20.75	-21.0	0.0157680498862671	0
2003-10-06	12.882466316223145	1.123	6.74125	88.41666666666667	0.2791666666666667	0.1	451.0	1.989	-20.75	-21.0	0.0100275036972458	0
2003-10-07	12.72531032562256	2.1957916666666666	5.881666666666667	92.125	0.3583333333333333	0.2	425.8	2.081	-20.75	-21.0	0.452111769899253	0
2003-10-08	12.51353931427002	5.010583333333334	5.970416666666666	86.75	0.5791666666666667	0.0	403.6	2.217	-20.75	-21.0	0.0433873878943044	0
2003-10-09	12.121832847595217	2.2465	6.6175	89.45833333333333	0.6291666666666667	0.0	324.6	2.309	-20.75	-21.0	0.014492383248746	0
2003-10-10	11.881255149841309	2.703625	7.864583333333333	89.44166666666666	0.7708333333333334	0.5	150.4	2.355	-20.75	-21.0	0.0155279359107439	0
2003-10-11	11.684514045715332	3.894833333333333	6.917083333333333	87.83333333333333	0.8375	0.0	134.7	2.375	-20.75	-21.0	0.051859181587244	0
2003-10-12	11.484111785888672	6.684583333333333	7.484583333333333	73.125	0.8500000000000001	2.0	360.6	2.38	-20.75	-21.0	0.0190839072940135	0
2003-10-13	11.155171394348145	8.099916666666667	6.995833333333334	78.45833333333333	0.9583333333333334	1.3	147.7	2.367	-20.75	-21.0	0.0060451851368379	0
2003-10-14	10.789044380187988	7.388666666666666	7.483333333333333	72.83333333333333	0.7416666666666667	0.0	343.6	2.341	-20.75	-21.0	0.0040561852085005	0
2003-10-15	10.419920921325684	5.264208333333333	6.083749999999999	73.41666666666667	0.6	0.0	185.7	2.309	-20.75	-21.0	0.0039901157525277	0
2003-10-16	10.047528266906738	2.833458333333333	5.24125	87.83333333333333	0.4833333333333333	0.0	362.2	2.162	-20.75	-21.0	0.0122839255703381	0
2003-10-17	9.750182151794434	4.181166666666667	5.099166666666666	84.66666666666667	0.125	0.0	378.1	2.025	-20.75	-21.0	0.0299576166945138	0
2003-10-18	9.498003959655762	4.154541666666667	4.09625	82.29166666666667	0.6541666666666667	0.1	143.4	1.903	-20.75	-21.0	0.0136648380869771	0
2003-10-19	9.1759614944458	3.972458333333333	1.7474999999999998	85.20833333333333	0.4708333333333334	0.1	372.0	1.835	-20.75	-21.0	0.0158246195943412	0
2003-10-20	8.778643608093262	2.637083333333333	1.4983333333333333	88.79166666666667	0.625	0.0	305.9	1.758	-20.75	-21.0	0.0200521029007379	0
2003-10-21	8.42669677734375	4.0464166666666666	1.622083333333333	75.91666666666667	0.8624999999999999	4.4	368.9	1.67	-20.75	-21.0	0.0542618860672215	0
2003-10-22	8.12978458404541	3.792958333333333	-0.0579166666666666	90.0	0.5833333333333334	5.900000000000001	220.6	1.578	-20.75	-21.0	0.0162495165847563	0
2003-10-23	7.696733474731445	2.47625	-1.4804166666666667	87.79166666666667	0.525	0.0	338.2	1.482	-20.75	-21.0	0.0180544369304671	0
2003-10-24	7.3020172119140625	4.819166666666667	-1.0358333333333334	82.66666666666667	0.525	0.3	321.7	1.391	-20.75	-21.0	0.0610944873444772	0
2003-10-25	6.853683471679688	8.511625	1.5125	76.625	0.9875	2.4	245.6	1.3050000000000002	-20.75	-21.0	0.0073816391515773	0
2003-10-26	6.450525760650635	5.938291666666667	-0.05875	82.0	0.525	0.5	211.3	1.226	-20.75	-21.0	0.000767662061519	0
2003-10-27	6.009458065032959	4.120958333333333	0.2316666666666667	82.66666666666667	0.6541666666666667	0.0	278.1	1.154	-20.75	-21.0	0.0022824976026017	0
2003-10-28	5.603322982788086	6.704625	8.026666666666666	80.79166666666667	0.6541666666666667	0.0	221.8	1.085	-20.75	-21.0	0.004723647073716	0
2003-10-29	5.562944889068604	2.855875	7.182916666666666	90.04166666666667	0.9958333333333332	0.6999999999999998	96.0	1.022	-20.75	-21.0	0.0006242622858939	0
2003-10-30	5.624661922454834	1.682625	4.820416666666667	90.91666666666669	1.0	4.1	148.7	0.965	-20.75	-21.0	0.016964790890427	0
2003-10-31	5.604358673095703	3.166625	5.297916666666667	90.66666666666669	1.0	6.7	56.12	0.911	-20.75	-21.0	0.028223999648337	0
2003-11-01	5.572291851043701	4.029708333333333	6.72625	89.25	1.0	2.7999999999999994	54.7	0.877	-20.75	-21.0	0.004084049753449	0
2003-11-02	5.570433139801025	4.103083333333333	7.409583333333334	87.83333333333333	0.8416666666666667	0.0	176.5	1.014	-20.75	-21.0	0.001587237986231	0
2003-11-03	5.608190536499023	3.852083333333333	7.699583333333333	89.49583333333334	0.9916666666666668	1.9	79.8	1.369	-20.75	-21.0	0.0053851644383101	0
2003-11-04	5.626870632171631	2.962625	7.881666666666667	90.875	0.8875000000000001	0.0	126.8	1.528	-20.75	-21.0	0.0018635772734719	0
2003-11-05	5.661271572113037	3.235125	5.667083333333333	91.83333333333331	0.7291666666666666	0.0	84.3	1.562	-20.75	-21.0	0.0141278174731461	0
2003-11-06	5.604569911956787	4.907166666666667	8.498333333333333	88.91666666666667	0.875	0.0	48.65	1.543	-20.75	-21.0	0.0037687761695583	0
2003-11-07	5.665536880493164	3.827666666666667	3.9645833333333336	92.875	0.75	0.0	61.31	1.499	-20.75	-21.0	0.0011245300388732	0
2003-11-08	5.5847487449646	2.098333333333333	2.06	95.0	1.0	0.0	97.0	1.443	-20.75	-21.0	0.0018838246026511	0
2003-11-09	5.475156784057617	2.211375	3.1325000000000003	94.54166666666669	1.0	0.6	48.68	1.386	-20.75	-21.0	0.0254309258662877	0
2003-11-10	5.364313125610352	2.021541666666667	4.905833333333333	90.75	1.0	0.3	45.94	1.3410000000000002	-20.75	-21.0	0.0238766608786358	0
2003-11-11	5.316686153411865	3.61125	4.269583333333333	83.04166666666667	0.9166666666666666	0.0	64.42	1.395	-20.75	-21.0	0.0	0
2003-11-12	5.247460842132568	2.189416666666667	1.8525	92.04166666666669	0.1999999999999999	0.0	157.5	1.44	-20.75	-21.0	0.0	0
2003-11-13	5.0718092918396	2.1757916666666666	1.76875	91.54166666666669	0.75	0.0	194.4	1.732	-20.75	-21.0	0.0159566734802596	0
2003-11-14	4.881033420562744	4.090416666666667	3.3800000000000003	86.375	1.0	0.0	42.24	2.1580000000000004	-20.75	-21.0	0.0	0
2003-11-15	4.78515100479126	2.4146666666666667	4.52875	85.45833333333333	1.0	0.3	28.25	2.339	-20.75	-21.0	0.0	0
2003-11-16	4.72603178024292	2.9162916666666665	6.202083333333333	90.16666666666669	1.0	6.099999999999999	33.33	2.434	-20.75	-21.0	0.0	0
2003-11-17	4.716750144958496	3.307166666666667	4.62125	92.5	1.0	3.0	28.14	2.726	-20.75	-21.0	0.0047961165030046	0
2003-11-18	4.705770015716553	3.540125	0.505	85.125	1.0	5.400000000000001	54.05	2.797	-20.75	-21.0	0.0035147654274895	0
2003-11-19	4.539858341217041	4.178833333333333	3.88125	92.58333333333331	1.0	0.1	41.64	2.742	-20.75	-21.0	0.010084349063686	0
2003-11-20	4.435814380645752	4.710666666666667	2.1758333333333333	87.45833333333333	0.5291666666666667	0.0	162.1	2.657	-20.75	-21.0	0.0	0
2003-11-21	4.292826652526856	2.1659166666666665	0.8849999999999999	87.41666666666667	0.8791666666666668	2.4	52.42	2.813	-20.75	-21.0	0.0	0
2003-11-22	4.080650806427002	3.6296666666666666	2.11125	91.08333333333331	1.0	3.9	29.12	2.856	-20.75	-21.0	0.0080308427062284	0
2003-11-23	3.982943534851074	4.448708333333333	2.105833333333333	92.45833333333331	1.0	15.800000000000002	9.77	2.789	-20.75	-21.0	0.0030987750526262	0
2003-11-24	3.8782026767730713	6.047833333333333	-0.75	87.375	0.6791666666666667	0.1	136.9	2.6900000000000004	-20.75	-21.0	0.0013609221527092	0
2003-11-25	3.65735125541687	3.3949583333333333	-0.24375	89.04583333333333	0.9	1.3999999999999997	64.81	2.615	-20.75	-21.0	0.002162595420579	0
2003-11-26	3.307154417037964	2.161833333333333	4.967083333333333	93.875	1.0	3.6	38.96	2.55	-20.75	-21.0	0.0	0
2003-11-27	3.27694034576416	4.4235	6.291250000000001	94.08333333333331	1.0	11.0	14.0	2.55	-20.75	-21.0	0.0171713383597236	0
2003-11-28	3.3144772052764893	2.026083333333333	6.180833333333333	93.25	1.0	1.8	25.99	2.529	-20.75	-21.0	0.0041668113457598	0
2003-11-29	3.366171598434448	4.021375	3.8825	88.95833333333333	0.875	0.0	139.1	2.473	-20.75	-21.0	0.0	0
2003-11-30	3.3521385192871094	3.662875	4.97875	93.0	1.0	0.5	21.28	2.809	-20.75	-21.0	0.0	0
2004-03-01	0.4600183963775635	4.363625	-0.9204166666666668	73.83333333333333	0.5333333333333333	0.0	423.1	1.827	-20.75	-21.0	0.0689738849342115	0
2004-03-02	0.4906111657619476	9.681291666666668	-0.5920833333333334	68.29166666666667	0.8875000000000001	1.3999999999999997	313.3	1.769	-0.5	-21.0	0.0184526149544935	0
2004-03-03	0.5036935806274414	9.766875	-2.704166666666667	71.91666666666667	0.6916666666666668	0.0	252.1	1.712	-0.5	-21.0	0.0038864139419576	0
2004-03-04	0.5077230334281921	2.062375	-4.259583333333333	71.625	0.1541666666666666	0.0	443.4	1.665	-0.5	-21.0	0.0057547088683344	0
2004-03-05	0.5487987995147705	4.386333333333334	-6.139166666666667	70.83333333333333	0.5125000000000001	0.0	456.3	1.62	-0.5	-21.0	0.1455748191472781	0
2004-03-06	0.5842744708061218	4.320791666666667	-3.44625	73.20833333333333	0.5833333333333334	0.0	392.0	1.57	-0.5	-21.0	0.0195735451857046	0
2004-03-07	0.6093593835830688	2.227208333333333	-1.2608333333333333	78.91666666666667	0.9458333333333332	0.4000000000000001	246.5	1.521	-0.5	-21.0	0.024008015722425	0
2004-03-08	0.6169569492340088	4.277708333333334	-0.3120833333333333	83.41666666666667	0.8541666666666666	0.0	159.8	1.474	-0.5	-21.0	0.1447475482423778	0
2004-03-09	0.6118944883346558	1.5720833333333333	-0.59125	77.79166666666667	0.9416666666666668	0.0	482.3	1.428	-0.5	-21.0	0.0305871988713347	0
2004-03-10	0.6409255862236023	1.5330416666666666	-2.350416666666667	85.25	0.6583333333333333	0.0	325.1	1.383	-0.5	-21.0	0.3699004494754834	0
2004-03-11	0.6598095297813416	1.4854583333333335	-2.3716666666666666	87.875	0.5166666666666667	0.0	490.2	1.3410000000000002	-0.5	-21.0	0.3227031039721283	0
2004-03-12	0.6913753151893616	1.7424583333333334	-1.66375	83.29166666666667	0.075	0.0	499.9	1.296	-0.5	-21.0	0.3787921802923631	0
2004-03-13	0.7225285172462463	3.40425	-0.8604166666666666	76.91666666666667	0.0958333333333333	1.5	506.4	1.253	-0.5	-21.0	0.2834657101322181	0
2004-03-14	0.7585549354553223	3.1148333333333333	1.8758333333333328	89.5	0.9916666666666668	0.0	172.7	1.212	-0.5	-21.0	0.0648592010241513	0
2004-03-15	0.755594789981842	4.603958333333334	3.12875	90.58333333333331	0.9416666666666668	2.9	134.6	1.1749999999999998	-0.5	-21.0	0.1115954796812193	0
2004-03-16	0.8037569522857666	3.9765	3.84	86.375	0.6749999999999999	0.5	348.2	1.1869999999999998	-0.5	-21.0	0.0240650545546103	0
2004-03-17	1.0420180559158323	3.3824583333333336	4.030833333333334	90.20833333333331	0.7333333333333334	0.8000000000000002	113.3	1.472	-20.75	-21.0	0.0130419154698504	0
2004-03-18	1.0137444734573364	5.709583333333334	4.900416666666667	74.375	0.2708333333333333	0.0	476.5	1.832	-20.75	-21.0	0.0276806630744952	0
2004-03-19	1.2308439016342163	2.4869583333333334	3.0491666666666664	88.45833333333333	0.6708333333333334	6.2	276.5	2.28	-20.75	-21.0	0.0018259149152001	0
2004-03-20	1.2989944219589231	3.374625	2.475416666666667	92.29166666666669	0.9333333333333332	3.7000000000000006	163.0	2.851	-20.75	-21.0	0.0386815438262316	0
2004-03-21	1.4035544395446775	2.433708333333333	1.39125	92.20833333333331	0.9916666666666668	1.2	161.2	3.513	-20.75	-21.0	0.0035684737227251	0
2004-03-22	1.4326108694076538	2.639625	0.9783333333333334	90.5	0.9541666666666666	1.8	235.7	4.012	-20.75	-21.0	0.0071277242597099	0
2004-03-23	1.46586275100708	3.3486666666666665	-0.5420833333333334	84.83333333333333	1.0	0.2	143.3	4.265000000000001	-20.75	-21.0	0.005704209551309	0
2004-03-24	1.4498273134231567	2.7734166666666664	-1.18375	79.91666666666667	1.0	0.3	119.1	4.347	-20.75	-21.0	0.018300926249552	1
2004-03-25	1.3812341690063477	6.1883333333333335	-0.1541666666666667	82.29166666666667	0.9875	0.3	363.3	4.239	-20.75	-21.0	0.0553333897977108	1
2004-03-26	1.341311812400818	6.015541666666667	-0.5241666666666667	79.625	0.8291666666666666	0.0	496.1	4.015000000000001	-20.75	-21.0	0.0045835171671566	1
2004-03-27	1.3210954666137695	4.8185416666666665	1.3625	81.45833333333333	0.8166666666666668	0.0	420.3	3.742	-20.75	-21.0	0.001590107200076	1
2004-03-28	1.3009549379348757	3.2704166666666663	3.0283333333333338	60.16666666666666	0.4833333333333333	0.0	593.5	3.463	-20.75	-21.0	0.0109821463302449	1
2004-03-29	1.4841448068618774	2.453	3.1904166666666662	73.58333333333333	0.1999999999999999	0.0	546.5	3.219	-20.75	-21.0	0.0085915019732999	1
2004-03-30	1.6453510522842407	2.551375	4.85625	68.58333333333333	0.2791666666666667	0.0	586.1	2.986	-20.75	-21.0	0.0065637644889613	0
2004-03-31	1.82180917263031	3.5929583333333333	3.1195833333333334	70.70833333333333	0.2458333333333333	0.0	567.9	2.761	-20.75	-21.0	0.0176168030490863	0
2004-04-01	2.618	3.190208333333333	-0.6991666666666667	67.16666666666667	0.075	0.0	621.5	2.547	-20.75	-21.0	0.0156964277029961	0
2004-04-02	2.74548	2.329375	-1.309583333333333	70.45833333333333	0.0	0.0	628.3	2.351	-20.75	-21.0	0.0322195239665836	0
2004-04-03	2.874505	3.5087916666666668	0.8270833333333334	68.16666666666667	0.0166666666666666	0.0	625.4	2.1740000000000004	-20.75	-21.0	0.0743587637641207	0
2004-04-04	3.04331	3.748208333333333	2.724166666666666	74.875	0.8083333333333332	2.7000000000000006	432.3	2.014	-20.75	-21.0	0.0246849860941924	0
2004-04-05	3.140605	1.8086666666666664	3.900416666666666	84.95833333333333	0.975	0.0	633.2	1.87	-20.75	-21.0	0.0058914376899154	0
2004-04-06	3.26094	1.89325	3.91625	76.33333333333333	0.9208333333333334	0.0	403.8	1.746	-20.75	-21.0	0.0138999918619573	0
2004-04-07	3.322	2.3800416666666666	2.1375	83.29166666666667	0.8166666666666668	0.0	543.1	1.628	-20.75	-21.0	0.0	0
2004-04-08	3.48048	2.1308333333333334	3.659166666666667	72.66666666666667	0.7458333333333332	0.0	601.7	1.515	-20.75	-21.0	0.0070772920015826	0
2004-04-09	3.037983655929565	4.360916666666667	5.233333333333333	59.958333333333336	0.4958333333333333	1.3999999999999997	634.8	1.41	-20.75	-21.0	0.0189463625641045	0
2004-04-10	3.22403335571289	4.545958333333333	3.0975	74.16666666666667	0.4416666666666666	0.6	654.9	1.312	-20.75	-21.0	0.001292072081515	0
2004-04-11	3.79973	2.8830416666666667	2.4258333333333333	70.54166666666667	0.5416666666666666	0.1	585.2	1.219	-20.75	-21.0	0.0	0
2004-04-12	3.597424268722534	3.549416666666667	2.65375	58.375	0.3583333333333333	0.0	647.2	1.13	-20.75	-21.0	0.0091940515750803	0
2004-04-13	4.17637	2.131625	4.017916666666667	59.083333333333336	0.7125	0.0	674.8	1.049	-20.75	-21.0	0.0067250645555453	0
2004-04-14	3.919463396072388	7.556458333333333	6.412916666666667	67.83333333333333	0.9166666666666666	0.0	465.7	1.023	-20.75	-21.0	0.0155325960652535	0
2004-04-15	4.31952	3.861958333333333	8.07375	77.91666666666667	0.7625000000000001	0.0	484.9	1.002	-20.75	-21.0	0.0009337349527552	0
2004-04-16	4.34671	2.098291666666667	8.000416666666666	65.29166666666667	0.125	0.0	631.8	0.985	-20.75	-21.0	0.0124502381682669	0
2004-04-17	4.35977	2.950416666666667	8.509583333333333	61.125	0.125	0.0	664.4	0.967	-0.9654	-21.0	0.1351122968263195	0
2004-04-18	4.73969	3.552958333333333	8.646666666666667	65.66666666666667	0.5916666666666667	0.0	607.7	0.947	-0.81678	-21.0	0.1889237989520425	0
2004-04-19	4.963545	3.290791666666667	8.48375	69.29166666666667	0.4083333333333334	0.4000000000000001	653.8	0.929	-6.4212	-21.0	0.2330342726054788	0
2004-04-20	5.600393772125244	2.864333333333333	7.59875	83.08333333333333	0.95	1.3	631.3	0.914	-1.0126	-14.30776904328175	0.2584948462631335	0
2004-04-21	5.963001728057861	2.3485	6.38	90.95833333333331	0.9166666666666666	11.1	319.8	0.905	-5.7914	-5.261081534357669	0.1080867317775889	0
2004-04-22	5.60846	1.969875	4.684166666666667	91.91666666666669	1.0	0.0	138.1	0.905	-6.2685	-6.049918273335641	0.2425048450443566	0
2004-04-23	5.616565	2.120458333333333	5.222916666666666	75.95833333333333	0.9375	0.0	440.0	0.909	-8.5175	-8.660191015516666	0.5760555285095764	0
2004-04-24	5.612335	2.2554583333333333	6.071666666666666	64.0	0.3041666666666666	0.8000000000000002	661.7	0.917	-8.3612	-7.841127953168908	0.4022687451116468	0
2004-04-25	5.73067	2.499375	5.750416666666666	67.33333333333333	0.5541666666666667	0.0	678.0	0.927	-9.5904	-10.11457323662009	0.6475221987785493	0
2004-04-26	6.313438415527344	2.1495416666666665	5.350416666666667	63.54166666666666	0.7125	0.0	610.9	0.935	-11.1409	-8.777334434296401	0.4727024449044628	0
2004-04-27	5.94475	3.1984166666666667	6.150833333333334	58.04166666666666	0.3666666666666667	0.0	751.0	0.944	-11.0712	-6.711935145312278	0.518748377380017	0
2004-04-28	6.2655650000000005	2.3939583333333334	5.590833333333333	58.083333333333336	0.0666666666666666	0.0	759.0	0.951	-9.4443	-9.76290541084761	0.5585000263937395	0
2004-04-29	6.271375	2.56575	6.937916666666666	56.875	0.0833333333333333	0.0	753.0	0.958	-9.9986	-9.309278283022502	1.0575943372445775	0
2004-04-30	7.183663845062256	1.6404166666666666	8.411666666666667	57.125	0.5125000000000001	0.0	681.5	0.961	-10.5272	-9.56788339426934	1.2405374058855665	0
2004-05-01	7.766801357269287	2.812375	10.850416666666668	56.75	0.7416666666666667	0.0	774.0	0.961	-1.0101	-6.18993361242017	1.6516976229510114	0
2004-05-02	8.75582218170166	4.026041666666667	11.62	56.958333333333336	0.0958333333333333	0.0	760.0	0.955	-2.5715	-2.454081454804803	0.1818928011163518	0
2004-05-03	8.512709999999998	3.799	10.77125	74.66666666666667	0.5625	2.4	682.9	0.944	-3.9638	-3.924097053833119	0.1740849727400567	0
2004-05-04	9.44482135772705	3.702791666666666	9.183333333333334	90.875	1.0	0.2	693.1	0.929	-5.0213	-4.901439082417117	0.3287553697513468	0
2004-05-05	9.475830078125	3.52675	13.505833333333332	75.16666666666667	0.8416666666666667	0.0	692.9	0.91	-6.0861	-5.728972442475471	0.7575954809588289	0
2004-05-06	8.187915	3.927333333333333	15.432916666666666	60.75	0.4416666666666666	0.0	738.0	0.889	-6.5088	-4.489216408968789	0.6284371749859289	0
2004-05-07	8.713545	3.6156666666666655	15.090833333333334	61.0	0.6125	0.0	732.0	0.867	-6.3769	-3.184220706873858	0.2379353264038168	0
2004-05-08	9.51771	3.015416666666667	15.01125	62.125	0.2291666666666666	0.0	745.0	0.844	-3.9208	-3.137815486599698	0.53229610278655	0
2004-05-09	10.4831	3.0212916666666665	13.73125	65.54166666666667	0.4416666666666666	0.0	720.0	0.821	-3.8837	-3.162075909412446	0.9615609315896726	0
2004-05-10	11.6248	6.404375000000001	6.869166666666666	86.08333333333333	0.8041666666666667	0.0	205.2	0.797	-3.5464	-3.027342567463997	0.9502792607296888	0
2004-05-11	11.186	5.8645	6.199166666666667	59.04166666666666	0.4208333333333333	0.0	828.0	0.771	-4.1409	-8.079567561467018	0.529150874294929	0
2004-05-12	10.40684986114502	4.495041666666666	4.892916666666667	73.625	0.4624999999999999	0.1	618.6	0.747	-9.966	-9.96892882091743	0.7989679452981585	0
2004-05-13	10.6096	3.1004166666666664	5.632083333333333	63.66666666666666	0.2041666666666667	4.3	825.0	0.722	-10.6884	-11.04229833394806	1.4162718369706586	0
2004-05-14	10.09823226928711	3.774875	8.056666666666667	79.83333333333333	0.8333333333333334	3.9	670.0	0.696	-11.5607	-11.13325304995763	4.18421755154375	0
2004-05-15	10.5721	2.6917500000000003	10.292083333333332	69.66666666666667	0.7583333333333333	0.1	751.0	0.667	-11.9277	-11.5868936978052	2.260201759579513	0
2004-05-16	10.81375	2.54525	8.349583333333333	63.958333333333336	0.4166666666666667	0.0	772.0	0.636	-12.0315	-7.850011999095313	3.4117844845271805	0
2004-05-17	10.8346	3.9017083333333336	11.970833333333331	60.875	0.9	0.0	776.0	0.607	-12.0323	-7.073148181700215	3.0484577856220807	0
2004-05-18	11.31875	5.56175	11.995	71.70833333333333	0.6	1.3999999999999997	753.0	0.574	-12.0348	-6.725424813342972	0.907146053719312	0
2004-05-19	11.4198	6.009250000000001	10.22875	77.70833333333333	0.8416666666666667	7.599999999999999	466.2	0.545	-11.5098	-9.973230757494235	1.0191572160273694	0
2004-05-20	11.14288330078125	5.677875	8.127916666666666	69.04166666666667	0.4291666666666667	1.9	761.0	0.542	-12.1534	-11.71323318088622	1.288253011514541	0
2004-05-21	10.94800853729248	3.706791666666666	7.495833333333334	62.625	0.15	0.0	800.0	0.522	-13.9073	-13.55689553886947	1.8104143221416635	0
2004-05-22	11.33855	3.675375	7.1066666666666665	73.5	0.7374999999999999	1.1	613.2	0.499	-14.0741	-14.05913551958943	4.259872660322263	0
2004-05-23	10.960464477539062	7.983541666666666	5.292916666666667	87.08333333333333	0.9875	21.600000000000005	219.7	0.479	-14.1244	-13.33510392103877	3.5740179608168434	0
